system:index,annual_mean_solar,elevation,lat,lon,year,.geo
199_0,4698875.523867474,672,29.90634186278318,-99.63699729954457,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.64562289095791,29.873474773394683]}"
202_0,4350993.2593412185,363,47.00003158289851,-69.48124687288812,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.48917880306558,47.013330394395155]}"
204_0,5023208.362765876,73,32.103011151157766,-82.44172490163972,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.42491889438669,32.13722928937588]}"
206_0,9999.0,0,26.28580444437812,-112.86759933875109,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.90475648456204,26.31614624828138]}"
207_0,4517270.852919986,22,29.980489069149474,-95.01300416046229,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.03726548342478,29.954323148965443]}"
208_0,4397673.892845784,271,40.16996522769178,-86.09630757037434,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.06309579507075,40.141218470880816]}"
209_0,3921764.599324095,410,47.27537771601796,-74.78985074089873,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.82517159073554,47.25587552110743]}"
210_0,4598268.712195099,57,29.951088557671966,-95.86475667421539,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.84574923913233,29.954323148965443]}"
211_0,4432761.289050123,1391,44.225584847882466,-105.2783461943867,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.3050091809109,44.26448562498942]}"
212_0,4606259.458313821,1493,42.85607380099505,-104.50960738209656,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.49652542520333,42.89006324028655]}"
213_0,5384520.106316104,1251,31.7063052838638,-107.10040193497689,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.08367344346755,31.732987411522092]}"
214_0,4667874.375351492,289,41.45829261037687,-74.6023003046527,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.58262646402326,41.43479248001292]}"
217_0,4727256.695985054,207,43.52459433217392,-70.9914630610297,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.02529793890996,43.53685024485261]}"
218_0,4182165.510111766,405,47.29165405627902,-119.14551562659484,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13008140351033,47.25587552110743]}"
219_0,5190607.538422269,1293,36.51935647761371,-113.80172770131371,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.79408861584038,36.50304157019675]}"
220_0,4125101.030574095,214,42.848482649312906,-87.84979118677992,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.8417600576274,42.80921486471579]}"
221_0,4272942.466932543,1026,45.566549093924245,-104.4695617042573,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.49652542520333,45.55805963412153]}"
223_0,4060332.1419040035,1371,48.11792582735415,-109.37454484375348,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.34742795944875,48.14520765238575]}"
224_0,4349858.327606059,285,39.14813565983157,-81.0174982221152,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.05049650968382,39.17103796403173]}"
225_0,9999.0,0,38.41461425065377,-123.46277763007461,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.49589368433121,38.44340258389492]}"
226_0,4649610.117160853,792,40.55150120521979,-100.1968455455316,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.21156151995321,40.5454603487346]}"
228_0,4451025.327891447,1612,44.22253755850183,-118.67129199279609,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.64499115008579,44.18363724941866]}"
229_0,9999.0,0,27.221779855262653,-114.8797427178383,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.84511749826022,27.205478379559707]}"
230_0,3616404.593559255,228,49.318148089099985,-81.8203160548172,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.8589802653914,49.357933285947105]}"
231_0,4856593.563251035,255,36.10329261195608,-80.41512565142045,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.40370950511776,36.098799692342965]}"
232_0,5066981.513993044,1174,34.98171625805447,-102.29996615672601,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.31361928479289,34.96692243435237]}"
234_0,5102404.15209236,832,32.212107672465095,-101.8154827095521,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.82852903136835,32.218077664946634]}"
235_0,4488076.553490762,310,39.54309504455735,-83.81433214992748,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.79934127908956,39.57527984188552]}"
236_0,4093161.8911619945,175,45.278432359238344,-86.02056952063414,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.9822474195,45.31551450740926]}"
239_0,3922931.0044610812,345,45.6231815454827,-93.968537440981,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.98623660100493,45.63890800969229]}"
240_0,4437919.16025446,400,38.97318609659316,-96.44470020344338,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.41168786812764,39.00934121289022]}"
242_0,4283812.1036049165,1397,44.68112512475372,-118.67466992445958,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.64499115008579,44.668727502843204]}"
243_0,3420108.987223638,46,47.24139391254117,-122.97052760955039,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.01080343090666,47.25587552110743]}"
245_0,4326571.973639163,328,47.65579707546815,-68.28844345155056,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.27645316950422,47.66011739896121]}"
246_0,4339134.332229346,262,39.896113036138864,-93.6766780946883,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.66284309872191,39.89867334416854]}"
249_0,5123845.72372478,1054,33.43566949578306,-102.33622543214453,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.31361928479289,33.43080329850799]}"
250_0,4948353.637394872,25,34.85113217326224,-77.71819549192436,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.73571311128279,34.88607405878162]}"
251_0,4800433.416133456,1905,41.34912069884221,-115.01816042841106,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.00681424940173,41.35394410444217]}"
252_0,4770239.11770309,287,29.114985827617005,-100.68452822783944,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.69665177337775,29.145839393257873]}"
253_0,4078505.910340077,618,46.317625172019966,-99.97322459949132,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.96901639324093,46.285695014258344]}"
254_0,3934552.7757510357,280,45.34656293804357,-93.66413722097352,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.66284309872191,45.31551450740926]}"
255_0,3933015.4284622227,780,48.84047289043733,-105.68626636993083,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.70925105876468,48.87284303252256]}"
256_0,4437454.384084369,448,38.75852159378335,-96.1873835471508,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.16914274141537,38.76679608617795]}"
257_0,5017725.863222497,69,30.774745685760678,-84.73799241517641,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.76952178593864,30.76280690467301]}"
259_0,5361016.02926131,494,36.00310272278276,-121.074350629804,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0704424172085,36.01795131677221]}"
260_0,5269032.274495328,1918,36.38108391220331,-118.71926901471038,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.72583952565655,36.34134481905524]}"
261_0,5311824.412737337,1859,37.63328924466301,-116.13688011182366,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.13869150739232,37.63491882818735]}"
262_0,4314111.13357067,641,44.910825796879884,-72.46792955296529,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.48056869918359,44.91127262955548]}"
263_0,4648484.61122478,1151,41.50436726562225,-102.1610431583178,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.15192253365137,41.51564085558368]}"
264_0,5335559.086510168,1984,28.890381948007498,-107.28708002548194,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.32621857017982,28.9032942665456]}"
265_0,4154225.5848834557,285,46.893544763921106,-72.58982750539106,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.56141707475435,46.932482018824395]}"
266_0,5222679.9363103965,1338,36.78049168772441,-113.30183417102478,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.30899836241584,36.74558669690902]}"
267_0,4613292.800009026,8,26.417139677354935,-97.4588352994772,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.46271675054747,26.396994623852137]}"
268_0,3596933.7682453278,457,49.382255168626436,-87.91469350456923,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.92260843319816,49.357933285947105]}"
269_0,4742553.693644871,325,38.60552733901164,-78.71759427371484,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.70589361813187,38.605099335036435]}"
270_0,3913110.3552030902,535,47.758734569923554,-74.27450521018432,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.25923296174024,47.740965774531965]}"
273_0,4610233.870328661,83,36.33477696773846,-90.20748078025093,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.18636294917935,36.34134481905524]}"
275_0,4257224.907942817,555,44.70881772108049,-100.43423787703841,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.45410664666548,44.668727502843204]}"
276_0,9999.0,31,28.03681307088254,-115.27840333418848,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.249359376114,28.013962135267274]}"
278_0,4444478.976892588,479,40.88621560754097,-97.36421765522309,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.38186837497672,40.868853851017626]}"
279_0,3892259.983599209,363,47.16595723578527,-76.19671465349008,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.1995939754384,47.17502714553667]}"
280_0,4434799.5131368805,301,39.144155473308224,-85.33438936530125,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.33546041493393,39.17103796403173]}"
282_0,4850618.111167702,2448,41.23451275590255,-106.14709218142684,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.11349293661847,41.27309572887141]}"
283_0,4722755.285282999,35,32.9896986866294,-90.35524813815506,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34805970032086,33.026561420654204]}"
284_0,4841866.558684826,689,35.92735448268807,-99.73216672842536,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.72647126652868,35.93710294120145]}"
287_0,4710251.694929117,2165,42.48783837597536,-110.02777533897127,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.9942149640148,42.485821362432766]}"
289_0,5324886.51339373,1730,38.13047333130848,-116.64580499675537,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.62378176081687,38.12000908161189]}"
291_0,3785190.274752177,1276,48.35397559240525,-117.52001327436336,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.51311389209519,48.38775277909802]}"
292_0,3938459.040762451,449,45.30008943125142,-89.56598811462388,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.5395759446133,45.31551450740926]}"
294_0,5438018.188736196,920,28.965068510982018,-102.85825714678256,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.87955791378819,28.98414264211636]}"
295_0,5213910.619957657,247,28.398381823939953,-110.39988930966067,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.39845684186858,28.41820401312106]}"
296_0,5311824.412737337,1882,37.53562320033674,-116.05019416445384,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.05784313182157,37.55407045261659]}"
297_0,4343553.919472497,1083,44.41837313488102,-119.04252326667267,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.04923302793958,44.42618237613093]}"
298_0,4791521.23525446,1169,39.37700379962534,-102.01008704630068,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.99022578250987,39.413583090744005]}"
299_0,9999.0,0,28.022414535831654,-112.53960201811239,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.50051460670826,28.013962135267274]}"
300_0,9999.0,0,37.65346239637669,-75.14987298806247,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.14856509301856,37.63491882818735]}"
302_0,9999.0,0,29.23119999749969,-91.45175950662536,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.47993695831147,29.22668776882863]}"
303_0,5413823.762994186,582,34.9398329511334,-116.17927336226839,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.21953988296309,34.96692243435237]}"
305_0,4469727.734598068,362,37.06715405865915,-94.0772191133648,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.06708497657569,37.068980199192055]}"
307_0,9999.0,0,26.31709047255986,-96.95387849450783,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.97762649712294,26.31614624828138]}"
308_0,4833794.923068387,16,37.87039948637776,-76.79315290267063,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.7655326044337,37.87746395489962]}"
310_0,4478959.349095784,271,37.518717997995836,-95.62586215228625,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.60320411242007,37.55407045261659]}"
313_0,5338853.462566104,921,36.672804220022826,-116.29568023387012,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.30038825853384,36.66473832133827]}"
314_0,4363915.740962223,173,42.37616276761532,-82.72350776487042,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.74831239666972,42.404972986862006]}"
315_0,4714895.632058113,1036,39.94737508174112,-101.84363965836405,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.82852903136835,39.9795217197393]}"
316_0,3799897.983741903,224,47.880742493812335,-79.90842393144126,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.91861925169323,47.90266252567348]}"
317_0,4740656.08982067,511,38.61582037670943,-78.28982838358667,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.30165174027809,38.605099335036435]}"
319_0,9999.0,105,28.867654141758923,-113.48879541588558,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.47069511355735,28.9032942665456]}"
320_0,9999.0,0,29.243044070876806,-85.60753417805303,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.5780055416462,29.22668776882863]}"
322_0,9999.0,0,29.779306553924254,-113.0896092948178,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.06645323570356,29.792626397823927]}"
323_0,4287977.022583228,163,41.04621805265797,-91.00819330987726,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99484670488692,41.03055060215914]}"
324_0,4907302.5305170175,152,40.33706489313014,-122.15135508577623,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12147129962834,40.30291522202233]}"
325_0,4930868.233684826,539,31.70941110572308,-100.23438316546918,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.21156151995321,31.732987411522092]}"
326_0,5353244.494358341,938,31.079326639720655,-115.72310783103983,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.73444962953855,31.08620040695604]}"
327_0,4536402.542332086,944,38.86572987422462,-79.55437255497634,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.51437737383944,38.8476444617487]}"
330_0,5106824.955317246,2875,38.10768787966415,-111.6916255251902,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.6920308510007,38.12000908161189]}"
331_0,4965203.54367341,1649,38.07939989185576,-104.70119938666319,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.7390705519156,38.03916070604114]}"
332_0,5054893.060825236,1487,38.56660849714965,-113.38390199822166,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.38984673798659,38.605099335036435]}"
333_0,5132013.472411995,202,26.105118063858427,-108.2545136886945,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.21555070145814,26.07360112156911]}"
334_0,3959791.5279199854,275,44.83662666370771,-93.05737354998269,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.0969044697266,44.83042425398472]}"
335_0,3671094.051892588,425,47.65338909066357,-93.58729628605921,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.58199472315114,47.66011739896121]}"
336_0,9999.0,0,24.63362451316763,-75.47395179777361,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.47195859530159,24.618330361295484]}"
337_0,9999.0,0,42.00904981559377,-124.86299886172576,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-124.87031606903408,42.00073110900822]}"
338_0,4202629.411025008,146,45.84730760750475,-119.22625597251265,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.21092977908108,45.88145313640456]}"
339_0,9999.0,8,33.540169257065465,-79.01035714371982,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.02928712041489,33.51165167407875]}"
340_0,5054115.451236195,827,31.245809589896524,-101.63124585059919,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.66683228022684,31.24789715809755]}"
341_0,4951911.408941675,1713,39.808350367076876,-109.74309165625895,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.75166983730253,39.81782496859779]}"
344_0,5158676.534540989,1192,28.55093938211185,-109.18859244878995,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.18573120830723,28.579900764262575]}"
346_0,4167616.6599119944,299,42.655874471510856,-92.03403040414001,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.04587558730677,42.64751811357428]}"
